beer_name,overall_rating,translated_comment
Schneider's Bayrisch Hell,3.4,"bottle in the garden, 4th september 2021.  pours clear golden, nice head, lots of bubbles.  aroma has yeast, hay, grass.  taste is refreshing, yeast, biscuit, hay, dough, light floral and citrus pith, medium bitter finish.  lovely drinkable helles"
Schneider's Bayrisch Hell,3.4,"500ml bottle [as ""schneider's helles landbier""]. opalescent, yellow-ish, golden colour with average to huge, thick, creamy, moderately lasting and lacing, snow-white head. spicy and minimally biscuity, pale malty aroma, slightly grassy, minimally citrusy and waxy, hoppy overtones, whiffs of lemon peel, lime peel. taste is sweet-ish, biscuity, pale malty, slightly grassy and minimally citrusy hoppy, hints of lemon, lemon peel, a mineral touch, a diluted touch of grape sugar, waxy overtones.
watery texture, smooth and soft palate, fine, mildly prickly carbonation.
very clean, highly drinkable - definitely right amongst the better hells (or hellesses?), but top 50? - i dunno..."
Schneider's Bayrisch Hell,3.4,"a: golden, very clear, some sparkling wine style bubbles, medium sized head which disappeared fairly quickly. s: fresh noble hops, fruity, almost had tomato notes. t: tangy, fruity and sharp. m: medium body, moderate carbonation. o: different from the weitzen type beers normally brewed by schneider, quite nice."
Schneider's Bayrisch Hell,3.4,"500 ml bottle as schneider's helles landbier, bb 08.12.21
golden, clear body, with a big, fluffy, slightly beige head.
aroma of hay, flowers, grass, grains, fresh herbs, bread, slight biscuit.
tastes similar, a bit more herbal and dry.
medium, a bit creamy mouthfeel, with an average carbonation. finishes medium dry, medium bitter,  grassy, floral, herbal, bready, a bit piney, a bit citric, slightly yeasty.

really nice. classic style example, rustic, hoppy, quite light bodied and quite dry towards the finish. really quaffable stuff, while not outstanding. score: 7 / 4 / 7 / 3 / 15"
Schneider's Bayrisch Hell,3.4,"clear pale golden colour, medium sized dense snow-white head, which lasts for quite a few minutes; aroma of grassy, hay, grainy, slight lemony and some moldy notes; well balanced taste with malty, herbal hoppy, slight citrusy and metallic notes; correct one"
Schneider's Bayrisch Hell,3.4,"bottle. bright gold. nose is bright citrus hops, herbs, malt. sweet and lemony, somewhat spicy, bright flavor, rich malt. body is a bit slick. decent but not exceptional."
Schneider's Bayrisch Hell,3.4,taste of cloves and bready sweetness. good flavour nice bavarian beer. nice lingering finish.
Schneider's Bayrisch Hell,3.4,"foamy white head stayed on an unclear straw coloured body.
bread, biscuit & cereal aroma.
medium bodied, lively on the tongue with a smooth cloying back.
light malt, biscuit, cereal, bready & fruity tastes with a lightly hopped tangy finish.
nice one."
Schneider's Bayrisch Hell,3.4,"draft 0.5l at schneider, at the source, germany. 28.6.2021. pour it light hazy golden color with small white head. aroma nice malty.note and fresh citrusy hoppy.note. taste smooth and easy drinakble, fesh hoppy notes, long lasting after taste, really nice balanced, great for every day bee."
Schneider's Bayrisch Hell,3.4,"no space for a big bottle makes deciding what to drink easy!

schneider bayrisch hell 4.8%

nice freshly threshed grain with maize notes. medium bodied and fairly smooth. the taste is slightly sweet grains but then a crisp mild herbal hoppiness with a semi-bitter lingering finish before the malt sweetness returns. very quenchable on a hot and humid sunny day."
Schneider's Bayrisch Hell,3.4,"50cl bottle of the late. clear golden yellow color, white head. sweet, malty, soft, slightly grassy but really lacks hop bite and bitterness. quite flat and boring now."
Schneider's Bayrisch Hell,3.4,"bottle from lekkerbier, sint nicolaasga. grainy malty aroma with some grassy noble hop. notes of straw, cereal malts. mild sweet and light bitter. medium body. a bit sweeter than i like, but otherwise really good lager."
Schneider's Bayrisch Hell,3.4,"50 cl bottle poured in to a dimpled mug, while having a bbq. clear golden colour with a frothy white head. sweet aroma with grasses, bread, honey, pale malts and floral notes. taste is sweet. medium bodied. slightly drying fruity finish with pale malts. excellent lager."
Schneider's Bayrisch Hell,3.4,"500ml golden bottle, clear, transparent, white foam, fine, high, good retention. Aroma of malt, cereals, herbal, bread, caramel. Sweet taste with a fine bitterness, very smooth, balanced, similar to aroma"
Schneider's Bayrisch Hell,3.4,"bottle. nose is grass, herbal, hint of caramel, touch of lemon, bread with  a hint of cereal. taste is cereal, straw, touch of lime, grain, cracker, lightly herbal finish. 

nice."
Schneider's Bayrisch Hell,3.4,"bottle from hotm. it pours crystal clear pale yellow - gold with a fluffy white head. the aroma is freshly cut grass, herbal, bit of spice, straw, grain, cracker, sweet doughy bread and custard creams. the taste crisp, dry, clean, snappy, fragrant, floral, grass, herbal accents, biscuity malt, custard creams, doughy bread, splash of soda water, grain and straw with a lingering bitter - dry herbal finish. average body and moderate, foamy carbonation. all comes together well. rounded and quenching."
Schneider's Bayrisch Hell,3.4,"bottle. clear pale golden color with white head. aroma is juicy grains, hay, cereal, mild noble hops, flowery, and a tiny touch of rusticness. taste is mild malt sweetness, hay, just a dash of flowery hops, all in all lovely balance. soft moreish mouthfeel with natural carbonation like drinking a cloud. very nice and delicate, albeit without much edge or character."
Schneider's Bayrisch Hell,3.4,"bottle, as landbier hell. pale golden, white headlarge bubbles. juicy grain nose. good chewy body initially, then tapers off a bit, sweet and spicy grain, pleasant aromatic and grassy hop profile. spritzy finish. easy drinkable."
Schneider's Bayrisch Hell,3.4,bottles from house of trembling madness (2021) and great grog (2023). clear golden body with a thin white head. steady carbonation. patchy lacing. aroma of raw potato and grass. flavour of herbs and doughy bread. medium body with a slick texture. soft fizz. clean and moreish. this is a quality lager.
Firestone Walker ParAmburana,3.9,"12oz bottle from firestone online. nose is oak, spices (cinnamon mostly), chocolate, and hints of whiskey. black with a medium, heavy lacing cinnamon tan head. flavor is peppery, sweet with a little coffee and sizzle in the aftertaste. tastes exactly like 2021 s parabola amburana as far as i can remember.
earlier rating: 2/27/2021 total score: 4.2
12 oz bottle from the firestone brewery store. nose is woody, caramel, cocoa, caramel, biscuity, and spicy. black with a medium, lightly lacing tan head. flavor is sweet with minor background bitterness, a hint of char, vanilla, and a bit of bourbon."
Firestone Walker ParAmburana,3.9,"bottle. pours unclear mahogany, small tan head, good lacing. aaron's is spicy, woody, bourbon, cocoa, cinnamon. flaky is merlin sweet, medium bitter. medium body. good
earlier rating: 3/10/2021 total score: 4.5
bottle.  pours opaque black,  medium tan head,  good residual and lacing.  exotic aroma,  fudge,  bourbon,  vanilla,  spice. flavor is fairly sweet,  light plus bitter,  well integrated,  balanced,  exotic, lingering bitterness with hints of earth, molasses,  ash. full body.  excellent.
5,9,8,5,18"
Firestone Walker ParAmburana,3.9,"17jan2023 sweet, dark roast malts, oak, molasses, bourbon, coffee, cinnamon. hazy, very dark brown, medium, creamy, beige head. light bitter. bittersweet, dark roast malts, intense coffee, molasses, oak, bourbon, soft carb, full bod. outstanding, rich,complex. bottle."
Firestone Walker ParAmburana,3.9,"kygge 220423. black color with a tan head. aroma is alcohol, roasted malt, bourbon. flavor is roasted malt, coffee, bourbo,, cocoa, chocolate, oak, vanilla, cinnamon. very nice beer."
Firestone Walker ParAmburana,3.9,"superficial sample from gunnfryds ticker party. black body under a fine, dense beige head. aroma has dark malt, tonka, vanilla, coconut, cinnamon and alcohol. taste is sweet, dark malt, lots of coconut, tonka, vanilla, soft wood and surprisingly mild and warming alcohol. fine body with long lasting aftertaste. very nice, even with this amount of coconut taste."
Firestone Walker ParAmburana,3.9,"bottle 355ml @ gunnfryd

pours black with a tan head. aroma has notes of roasted malt, chocolate, vanilla, oak, cinnamon, coconut, alcohol and coffee. taste is medium to heavy sweet and medium bitter with a long warm, chocolate, roasted, vanilla, oak and coconut finish. body is full, texture is oily, carbonation is soft."
Firestone Walker ParAmburana,3.9,"bottle. a dense dark beige head leaves lacing over an almost black body. the aroma has a good dash of cinnamon, borderline tonka, with alcohol, coffee and roasted malts. dark chocolate, roasted malts and a vague herbal hint. it's full-bodied, pleasantly warming, sweet and with a light herbal bitterness. dark chocolate, cinnamon, coffee and burnt malt notes. coconut, roasted malts, herbs and some oat biscuit. lasting finish. not often i taste a beer that handles the abv this good. vinous, but far from boozy. sure a delicious one. 230422"
Firestone Walker ParAmburana,3.9,"bottle at mike s april 2023 tasting.  dark brown color.  fantastic aroma:  lots of coconut, and light vanilla aroma.  lots of wood notes, maybe hints of anise.  excellent unique aroma."
Firestone Walker ParAmburana,3.9,"355ml bottle from the interweb. it pours darkest brown to black with a decent brown head. the aroma is rich roasted malt, bitter - sweet, deep coffee character, toffee crisp, sticky, unctuous, oily, vanilla, deep chocolate gateaux, cookie dough, nutty, umami, liquorice, light spice, touch of tropical fruits and fruit cake. the taste is slick, bitter - sweet, oily, dry, gateaux, cookie doughy, nutty, liquorice, umami, toasted oak, dried fruits, fruit cake, charred, dried fruits, fruit cake, toffee crisp, coffee grounds, espresso, mocha, earthy, dried fruits and burnt toast with a dry, charred finish with a lick of booze through the finish. fulsome body and moderate carbonation. interesting depth. moreish. nice character."
